Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
C-215_1	969884.0	484962.5	36.5	34.5	37.0	39.5	43.0	43.0	49.0	73.0	99.5	118.5	177.0	248.0	398.5	701.5	1248.0	2180.0	3488.0	5790.0	9872.5	16428.0	25967.0	38183.5	52916.5	71087.0	97372.5	131826.5	170992.5	214056.5	265894.0	333675.0	407942.5	500714.5	638487.0	796517.5	990028.5	1240244.0	1534798.0	1849798.0	2183070.5	2542411.5	2894701.0	3230106.5	3481893.0	3668563.0	3826532.0	3890487.0	3888040.0	3931538.5	3964099.0	3961275.5	3925352.5	3865309.5	3879056.5	3836517.0	3686705.5	3538861.5	3383205.0	3214716.5	3072808.0	2887233.0	2647395.0	2457396.0	2253922.0	1990149.5	1733415.0	1499841.0	1302575.5	1113867.5	913746.5	739073.5	611730.0	505156.0	425794.5	358078.5	290672.0	245442.5	208953.5	172868.5	143321.5	119166.5	97556.5	78513.0	60888.0	46252.0	34790.0	26989.5	18636.0	10745.0	5765.0	3183.0	1786.5	1300.0	781.0	316.5	320.5	1572.5	5398.0	4071.5	26.5
C-215_2	591793.0	295918.5	31.5	21.0	33.0	42.0	37.5	39.0	44.5	68.0	100.0	116.5	144.0	182.5	301.5	538.5	1028.5	1727.0	2686.5	4401.5	7346.0	12372.5	19764.0	29758.0	41850.5	55963.5	77374.0	107274.5	141550.0	178919.0	224985.0	286013.0	353840.0	440594.5	569742.5	718038.0	896797.5	1126096.5	1408016.0	1714130.0	2043249.0	2408345.0	2773074.5	3131263.5	3412025.0	3624062.5	3802024.0	3884353.0	3893244.0	3959220.5	4003618.0	3996575.0	3956878.5	3902434.0	3934208.0	3893850.5	3738742.0	3597854.5	3432199.0	3248553.0	3115180.0	2931654.0	2685121.5	2494914.0	2291493.0	2023053.0	1759858.5	1518220.5	1320911.0	1132912.5	931516.0	758749.5	633002.0	525175.5	441796.0	371954.0	305379.0	259037.5	220033.0	182214.5	151175.5	123275.0	97468.0	76766.0	57682.0	42542.5	31513.0	24124.0	16448.5	9071.5	4805.0	2841.5	1762.5	1328.0	819.5	357.0	471.0	2913.0	9193.5	6659.5	34.0
C-215_3	728779.0	364420.0	49.5	38.0	47.5	58.0	58.0	68.0	91.0	116.5	133.5	161.5	220.0	295.0	442.0	737.0	1305.5	2279.0	3697.5	6018.5	10027.0	16315.0	25996.5	38102.0	52535.0	70907.5	96836.5	131319.5	170842.5	215250.5	270011.0	341649.5	419749.5	514616.0	658236.0	825588.0	1020948.0	1268341.0	1553258.5	1853018.5	2161474.0	2475249.0	2773465.0	3048098.5	3234116.0	3359017.5	3483026.5	3557348.0	3545750.0	3565688.0	3590493.0	3570271.5	3509279.5	3423470.5	3428509.5	3394205.0	3267368.5	3123935.5	2983987.0	2832860.0	2682907.0	2523336.0	2299622.5	2124241.5	1948440.5	1689554.5	1453114.5	1261918.0	1099976.0	936126.5	765304.5	623710.5	522010.5	432252.5	364139.0	308130.0	248984.0	211738.5	180827.5	142636.0	115955.0	97317.0	77048.5	59825.5	45678.5	35114.5	28561.5	24960.5	17923.0	8946.5	4078.5	2829.0	2263.0	2231.5	1516.5	509.5	384.0	1825.5	5635.0	4092.5	29.5
C-354_1	1440573.0	720321.5	59.5	42.5	50.5	60.5	64.5	75.5	80.0	90.0	105.0	127.0	179.0	256.0	353.5	579.0	1051.0	1791.5	3024.5	5342.5	9279.0	15592.5	25295.5	36801.5	50234.0	66945.0	91769.5	124051.0	161824.5	206873.5	260787.5	326751.5	396500.5	482753.5	610956.0	766433.0	960277.5	1209617.5	1515109.0	1854077.5	2204216.5	2582171.5	2947037.0	3301193.5	3589080.5	3795992.0	3963510.5	4018700.5	4015555.0	4073263.5	4092884.0	4089790.5	4077191.5	4056404.5	4117811.5	4077338.5	3923016.0	3780714.0	3645874.5	3506100.0	3404037.5	3261813.0	3011398.0	2752579.0	2483938.0	2203654.0	1914874.5	1648944.5	1427911.5	1211506.0	1002378.5	816775.0	679375.0	563824.5	469153.0	394726.0	331717.5	289710.5	249623.5	206582.5	165735.5	130906.5	106377.0	86422.5	67509.5	51853.5	40265.5	31856.5	22381.5	13903.0	8022.5	4263.5	2317.0	1507.5	827.5	356.0	355.0	1769.0	5465.5	3950.5	34.5
C-354_2	489957.0	245006.5	48.5	43.5	49.0	45.0	45.0	58.0	66.5	91.0	112.0	127.0	171.5	238.5	348.0	597.0	1113.5	1976.0	3462.0	6194.0	10818.0	18235.5	29806.5	43107.0	60264.5	82403.0	115369.5	163497.0	223447.5	298281.0	391016.5	505632.0	630109.5	774671.5	969184.5	1184166.5	1419553.0	1679625.5	1938013.5	2188727.0	2422709.5	2646008.5	2838646.5	3020485.0	3158645.5	3245730.5	3332569.0	3349384.5	3316242.0	3336923.0	3335375.5	3325599.5	3304165.5	3265379.5	3309935.5	3284583.5	3150495.5	3005261.0	2892869.5	2789442.5	2691164.5	2571798.0	2376880.5	2172895.5	1958421.0	1724268.0	1485837.5	1270445.5	1093711.0	923907.0	755729.0	609926.5	501904.0	411025.0	339787.5	284431.0	238141.0	205349.5	172570.0	139827.0	111055.0	85510.0	65706.5	51568.5	37840.5	26942.0	19946.5	15405.0	10115.0	5148.0	2555.5	1710.5	1234.0	1000.0	608.5	238.5	213.0	861.5	2882.0	2162.0	5.5
C-354_3	1016999.0	508550.5	84.5	70.0	78.0	91.0	95.0	90.0	116.0	148.5	168.5	204.5	285.0	384.5	490.0	705.5	1269.5	2185.0	3676.0	6311.5	10809.0	18423.5	29733.5	42861.0	58781.5	78605.5	107691.0	147033.0	192108.0	245349.0	309916.0	389926.0	476709.0	582944.5	742446.0	937236.0	1174519.5	1467151.5	1823358.5	2205529.5	2583770.5	2979864.0	3351605.5	3705561.5	3972877.0	4158466.5	4297914.0	4312701.0	4279345.0	4328669.5	4328939.5	4282141.0	4228448.0	4184086.0	4255849.0	4223419.5	4042490.5	3868689.5	3698780.0	3526534.0	3414041.0	3259996.0	2997311.5	2738239.5	2468476.0	2180246.0	1880267.0	1598960.0	1376109.0	1165234.0	953332.0	769554.0	637542.0	522538.5	432287.0	363963.0	303373.0	263294.0	223422.5	181889.0	145058.0	112631.0	88984.0	71367.0	53648.0	39179.0	29815.0	23699.0	16290.0	9179.0	4934.0	2835.0	1799.0	1468.5	879.5	293.5	233.5	1219.0	3705.0	2655.5	18.0
P29-215_1	190527.0	95274.0	13.5	6.0	12.0	20.5	21.5	23.5	30.0	59.5	81.5	73.0	105.5	162.0	286.5	586.5	1058.0	1817.5	3082.5	5238.5	8932.5	14868.5	23464.0	34726.0	48198.5	64912.0	89162.5	121822.5	159827.0	201482.5	252155.5	317601.0	386414.0	470773.5	593076.5	728821.0	888925.0	1091172.5	1316371.0	1557901.5	1810138.0	2071596.5	2330407.0	2574586.0	2751816.5	2881957.5	3004421.0	3060319.0	3054710.0	3071208.5	3094396.0	3105233.0	3070806.5	3002288.0	3002854.5	2976761.0	2867821.0	2740625.0	2633322.5	2526067.5	2402146.5	2263528.0	2080282.5	1925086.5	1766857.0	1558505.0	1356839.5	1176523.0	1026780.0	876987.5	721567.5	590675.5	494395.5	409965.0	344633.0	290648.5	237005.0	203090.5	175625.5	143780.0	119300.5	101948.5	84736.5	67874.5	53079.0	41720.0	33406.5	27821.5	19963.0	11743.0	6536.5	3761.0	2206.5	1532.5	851.5	292.5	196.0	804.0	2388.0	1715.5	18.5
P29-215_2	1429611.0	714852.0	83.0	62.5	56.5	60.5	62.5	68.5	75.5	96.0	121.5	142.0	182.0	254.5	423.5	667.0	1106.5	1906.0	3013.5	4974.5	8343.5	13596.0	21771.5	32712.5	45899.0	61881.0	84944.5	116964.0	153930.5	195112.0	246781.0	313825.0	387827.0	479788.5	620389.0	783798.0	977864.5	1230000.0	1544512.5	1868287.0	2203946.0	2567454.5	2925397.0	3267262.0	3513093.0	3707994.0	3856613.5	3899767.0	3883973.5	3950971.5	3989492.5	3939384.5	3868285.5	3812102.0	3854414.0	3815658.0	3656324.5	3522586.5	3335617.0	3116178.0	2993197.0	2812217.5	2553201.5	2366070.5	2169685.5	1903928.5	1650685.0	1425183.0	1233092.5	1052727.0	863035.0	699789.0	580041.5	478561.0	399534.5	333450.0	273067.5	231966.0	196687.5	160413.5	132077.0	109036.0	87847.5	69123.0	52294.5	39478.5	29910.5	23505.5	16503.5	9399.5	4751.0	2674.0	1639.5	1262.5	809.5	342.0	354.0	1584.5	4952.5	3619.0	24.5
P29-215_3	912043.0	456064.0	74.0	60.0	63.5	67.5	70.0	79.5	88.5	100.0	135.5	191.0	218.0	257.5	419.0	686.0	1150.0	1919.0	3023.0	4832.0	8038.5	13209.0	20981.5	31313.0	43367.5	58514.5	80387.5	110152.0	144915.5	183413.5	231450.5	294071.5	364315.5	452079.0	587186.0	745050.5	932683.0	1180891.5	1492855.0	1821287.5	2161048.5	2533657.5	2916427.0	3283901.0	3547242.0	3746727.5	3900794.5	3955774.0	3948046.5	4006317.5	4041683.5	3995733.5	3913852.0	3834886.5	3861048.5	3825799.0	3667566.0	3523716.0	3345386.0	3135684.5	2998884.5	2818511.0	2560582.0	2367988.0	2172439.5	1907876.0	1656703.0	1435378.0	1247825.5	1064266.5	871456.0	707353.5	587201.0	484829.0	405004.0	339075.0	276275.5	232897.5	196154.0	157588.5	128513.5	104949.0	82094.0	63444.0	47147.0	34203.5	25615.5	20560.0	14437.5	7739.0	3683.0	2370.0	1641.0	1333.0	823.0	335.5	342.5	1790.0	5637.0	4089.0	16.5
P29-354_1	1319756.0	659901.0	40.5	37.0	35.0	38.5	41.0	45.0	57.5	74.5	95.5	109.5	163.0	241.5	341.5	549.5	1051.5	1798.0	3055.5	5349.5	9206.0	16038.5	26026.5	36874.0	49964.5	66885.0	91506.5	124327.5	162085.5	206813.5	262236.0	330531.0	404297.0	496583.0	632940.5	800119.0	1006176.5	1267635.5	1588066.5	1939288.0	2301929.0	2692673.0	3063838.5	3428077.5	3734516.0	3949902.5	4122464.5	4178047.0	4162178.0	4214747.5	4228129.5	4225259.0	4214372.0	4193743.5	4281697.5	4259496.0	4094290.0	3932392.5	3782341.0	3627158.5	3514126.5	3372742.0	3107794.5	2837382.5	2563633.5	2267740.5	1959950.5	1675453.5	1446014.5	1222336.0	1003859.0	812387.0	675755.5	557798.0	458851.0	386271.0	325009.0	283504.5	241111.5	195816.5	155431.0	120522.5	95655.5	76078.0	57480.5	42929.0	33193.5	26865.5	18423.5	10122.5	5493.0	3358.5	2228.5	1797.0	1093.5	416.5	416.5	2043.5	5998.5	4265.5	34.5
P29-354_2	736096.0	368092.0	66.5	51.5	56.5	61.5	75.0	82.5	80.0	102.0	118.5	132.0	187.5	236.5	362.0	566.5	960.0	1745.5	2873.5	4814.0	8448.5	14280.5	22823.5	32820.5	44474.0	58780.5	80412.5	109424.5	142248.5	180409.0	225462.0	281450.5	340628.5	412501.5	522045.0	654821.5	820559.5	1032548.5	1298218.5	1589683.0	1887265.5	2216284.5	2536925.0	2855901.0	3120983.0	3309399.5	3459634.5	3514641.0	3508526.5	3561038.0	3579632.5	3561955.0	3543624.5	3526247.0	3595303.0	3573610.0	3434469.0	3296139.5	3158166.0	3023379.0	2937325.5	2811201.5	2579023.5	2353906.5	2123928.5	1872700.5	1614627.5	1380521.0	1192055.5	1010708.5	831600.0	673527.5	556701.0	458398.5	381893.0	322751.0	271451.5	238047.0	204493.5	167920.5	135815.5	110289.0	93360.5	77665.0	62530.5	49659.5	39075.0	32686.5	23961.5	15278.5	9655.0	5406.0	2730.5	1846.0	1081.5	392.0	330.5	1582.0	4913.0	3562.5	20.5
P29-354_3	1323374.0	661726.0	78.0	68.0	70.5	94.5	97.5	97.0	102.0	129.0	159.0	202.5	265.0	318.5	456.0	676.5	1127.0	1942.5	3208.5	5355.0	9182.0	15760.0	24917.0	35065.0	47357.0	62351.5	84256.5	114803.5	149102.5	188319.0	237057.0	298230.0	364706.0	447451.0	573041.5	726124.0	910339.5	1140586.0	1441628.5	1735413.0	1995688.5	2282355.5	2541457.0	2786617.5	2980250.5	3120455.5	3194042.5	3169673.5	3131011.0	3196065.5	3192307.5	3117388.5	3074420.0	3072679.0	3199752.5	3195985.5	3062408.5	3004459.5	2852308.5	2670832.0	2662446.0	2591343.0	2415609.5	2286282.5	2144081.5	1972969.5	1793210.5	1610127.5	1458839.0	1307918.0	1133397.0	962696.5	818631.0	678865.5	551042.0	444890.0	354385.0	282503.5	219880.0	165761.5	124021.0	92428.0	70352.0	53604.0	38930.0	28585.5	21975.5	17804.0	12114.0	6806.5	4041.0	2501.0	1567.5	1200.0	687.0	249.5	244.0	1430.5	4711.0	3470.5	16.0
